0.000000,0.000000
0.912500,0.862500
1.679285,1.496020
2.323624,1.937124
2.865071,2.216539
3.320055,2.360086
3.702383,2.389460
4.023659,2.322893
4.293631,2.175706
4.520492,1.960773
4.711126,1.688912
4.871318,1.369214
5.005929,1.009317
5.119045,0.615642
5.214097,0.193582
5.293971,-0.252331
