1.000000,1.000000
1.825000,1.725000
2.505625,2.223125
3.067141,2.534078
3.530391,2.690614
3.912573,2.719757
4.227872,2.643799
4.487995,2.481135
4.702596,2.246936
4.879641,1.953722
5.025704,1.611821
5.146206,1.229752
5.245620,0.814546
5.327636,0.372000
5.395300,-0.093100
